,ticker,market_cap,net_revenue_y1,net_revenue_y2,net_revenue_y3,net_revenue_y4,net_income_y1,net_income_y2,net_income_y3,net_income_y4,earnings_per_share_y0,earnings_per_share_y1,earnings_per_share_y2,earnings_per_share_y3,earnings_per_share_y4,forward_earnings_per_share,price_earnings_ratio,forward_price_earnings_ratio,projected_earnings_growth,free_cash_flow,return_on_equity_y0,return_on_equity_y1,return_on_equity_y2,return_on_equity_y3,return_on_equity_y4,dividend_payout_ratio,price_to_free_cash_flow,stock_price,debt_to_equity_ratio_y1,debt_to_equity_ratio_y2,debt_to_equity_ratio_y3,return_on_assets_y1,return_on_assets_y2,return_on_assets_y3,return_on_assets_y4,return_on_investments_y1,return_on_investments_y2,return_on_investments_y3,return_on_investments_y4,price_to_earnings_growth,price_to_book_ratio,activity_domain_Basic Materials,activity_domain_Communication Services,activity_domain_Consumer Cyclical,activity_domain_Consumer Defensive,activity_domain_Energy,activity_domain_Financial Services,activity_domain_Healthcare,activity_domain_Industrials,activity_domain_Real Estate,activity_domain_Technology,activity_domain_Utilities
968,CARR,0.016546414239414244,0.008219197173462178,0.012968874021020264,0.01330908322670036,0.01740245969991401,0.005414765919782198,0.013163748385882716,0.12191797039447157,0.09539597366829651,0.08009774640238936,0.02711902595687898,0.34304377205495906,0.49211887530525145,0.18507749141642102,0.0818043588443994,0.003438528617003868,0.3504477489144208,0.06149605716281059,0.6830240180477574,0.10099111723702864,0.8948049271842311,0.8410354124506015,0.6934845623913762,0.8824742642238983,0.026532641739828198,0.5898110074975966,0.03526410951827458,0.8690173209936026,0.8829579135799687,0.9225725470499722,0.5187670761792674,0.28466464167742117,0.7963231484045522,0.6991584507227372,0.0034519483142425745,0.04218793689695056,0.041286679302195144,0.10469194150458888,0.36436931079323803,0.005334024393034995,0,0,0,0,0,0,0,1,0,0,0
969,CARS,0.000437150371148837,0.0002620847124603376,0.0003762952522062415,0.0006871417935625869,0.0005788216179334126,0.0019618889844976077,0.010380492810871557,0.11715378967256941,0.08864382519343052,0.00950312245452077,0.023269999938503504,0.3364366694196261,0.45947777044237015,0.16623083615215334,0.05879371515458693,0.010124495746096541,0.379782950650605,0.08116177000390082,0.6807344742417585,0.0957439293453172,0.8894467640347611,0.8301483811201648,0.5530093711469907,0.87519612535086,0.0,0.5881018598958606,0.011784837918119592,0.8690412949582595,0.8826405928180137,0.9224689057236538,0.34391515795657673,0.21375066665868578,0.0,0.30567094268598793,0.002792730965591112,0.041942634970125216,0.03322100792305356,0.0875068321481698,0.3610440274939625,0.002480931393668636,0,0,1,0,0,0,0,0,0,0,0
982,CB,0.029558149572762024,0.017358125234121117,0.025788670612637943,0.02714742440436435,0.03200243921900816,0.007161432931802602,0.024716668499197857,0.12455781588150687,0.10155939662229871,0.3776812381210969,0.035393454986229304,0.41098315939635105,0.5046192430262856,0.2002646307857987,0.26163203243791183,0.002605904353440861,0.3295211931004145,0.060143016330521853,0.6772664172169723,0.0714415966959473,0.8902342041142163,0.8360533259875135,0.6801771390932622,0.8815373899575465,0.02262576239858116,0.5840045008491924,0.12931680227302078,0.8679680802583871,0.8813174388659507,0.9192907519129874,0.35849035639270144,0.2581637634044129,0.7389042619474249,0.6123644752261932,0.0025699619987712796,0.04183753226249169,0.041028543323124965,0.10357340555879345,0.3616570685491362,0.001417874580381251,0,0,0,0,0,1,0,0,0,0,0
991,CBOE,0.00562123767037695,0.0015923371462147748,0.002184999720547056,0.002836718109248081,0.002344630355803585,0.0021757246198073166,0.01125646630172087,0.1193414403504522,0.09080609526572457,0.07575346185175127,0.025174974744552277,0.35434341917561374,0.49661719931336323,0.18695787307885575,0.13005575266092245,0.009993445568946487,0.35093184746860645,0.061601090442434774,0.6816817491018172,0.08392707821661323,0.8897475354361377,0.8362349108785392,0.6843292925444947,0.8819580107681849,0.031141244024347446,0.5891186432956299,0.09500193723363039,0.8682502159525705,0.8814835029503764,0.9196106546747068,0.3686480048399714,0.30248227239548825,0.789545160496713,0.6726831009153852,0.0028253492212213255,0.04258810424110588,0.043235500715685014,0.10936836623157833,0.36817759613598366,0.003940487474196806,0,0,0,0,0,1,0,0,0,0,0
992,CBRE,0.009247085149635017,0.012408558601624998,0.017462440143904107,0.01806433901363796,0.022342724732308576,0.003326787017155468,0.013453746005611479,0.11982445718534598,0.09319832850078442,0.09557426011403745,0.027285100683560153,0.35640813874915533,0.49200585208896724,0.18793204381441075,0.10674100354789663,0.004361181376283099,0.3424189914759857,0.06100787583411804,0.6811513857751853,0.0690907135945537,0.8912005565395076,0.8395564879998054,0.6825950262776864,0.8832245099465797,0.0,0.5926171337201187,0.05375177579749452,0.8681407317106471,0.8816103555501028,0.9200006662240977,0.42025608140633125,0.30955153938826785,0.7609036777157716,0.6800278172944894,0.002866124279915402,0.04236530255310874,0.04119981942018396,0.10639562268951411,0.3633661527029538,0.0028592651056300964,0,0,0,0,0,0,0,0,1,0,0
996,CBT,0.001374741730943195,0.0017382588932080738,0.0021309486862688843,0.002229751057162711,0.0031305171038260066,0.002150197164881779,0.010787627798213247,0.1181394681499723,0.09023166846432291,0.15042085256584303,0.026591494472127008,0.35216607853442444,0.4774258571883035,0.18548625345705988,0.11961479979726307,0.0022725554966752386,0.3314669002666633,0.060423099819321396,0.6809250789961676,0.10156446369106976,0.8918988252168061,0.8419113771686753,0.6593122506112945,0.8825721241963493,0.02712057018438479,0.5886043032814087,0.04515691592406045,0.8694755715162423,0.8825826007750668,0.9222457645228582,0.4065306242208397,0.29993502655466914,0.6400516723804283,0.6463113037943391,0.005600061929329,0.044068642022003765,0.03979047132049027,0.10736770146449537,0.364647965818317,0.0031593941742113826,1,0,0,0,0,0,0,0,0,0,0
1011,CCJ,0.005234293914469688,0.0007508227342858081,0.0009125854565423949,0.0016221666618820702,0.001752878849466212,0.0020327531993708987,0.010195148683334364,0.11845405569427547,0.09001286431326123,0.007874015748031494,0.02324069263379506,0.33485997447255794,0.4866485516370955,0.1804081294100178,0.06376077040040548,0.02128517744937689,0.3763589017790086,0.08417457617288279,0.6805434537475146,0.055980956355027936,0.8890627234144439,0.8281049921380721,0.6765524547557114,0.8806526519949692,0.05172822040413253,0.6258227560268016,0.021561410306082916,0.8678262069930586,0.8812312201521819,0.9191807720321349,0.33443540373464087,0.1867266274683037,0.7146584082528764,0.5933075352069106,0.002678349817587452,0.041651641814399266,0.040973410914235765,0.10381178765347829,0.36273453464610816,0.0022517037650937473,0,0,0,0,1,0,0,0,0,0,0
1012,CCK,0.003765495128420836,0.005208982486521793,0.007161222680571939,0.008919004228650844,0.01091368375566419,0.002658782613013634,0.009426483755771754,0.11953002505706956,0.09116224515498278,0.11512354059190875,0.0288970024425245,0.3196936706959982,0.49675282717290425,0.18791131677748407,0.12569690826153068,0.003821335912274509,0.3350936994950547,0.06064940967865743,0.6799092573152303,0.0924944184969123,0.8939917016476493,0.8149493528266203,0.6907155686974278,0.8844634394209863,0.02181024874968008,0.5849872836831268,0.056702828361100355,0.8719638397691291,0.8852922201537291,0.9268493945508528,0.394074249855418,0.15286334887902306,0.7543007236687026,0.6220999654378013,0.003895718127940816,0.04055385264760397,0.04569706430052386,0.12782455558240316,0.36414638677317485,0.0043263883187671295,0,0,1,0,0,0,0,0,0,0,0
1036,CDNS,0.021995990734298906,0.0014326154286547882,0.0018658869499198578,0.00228117716365049,0.0021953025278980427,0.002778518158516676,0.011537021614814475,0.11954984347154475,0.09242492700403539,0.08715720879717621,0.026083501190514002,0.34537127411967866,0.4918250149429125,0.18751750307587672,0.11201216421692856,0.013193692303791166,0.39221444759403673,0.06276383657486974,0.6821774438995687,0.10586209457095119,0.8928969602691724,0.8414245056095943,0.6893463954507081,0.8867879834406642,0.0,0.5922037803137494,0.1462546816479401,0.8679429869464017,0.8811270159517361,0.919046974081369,0.5626470304830923,0.40525607856099455,0.8632829391309816,0.9499448506229818,0.004616508831068328,0.04378264952286712,0.041923903191535904,0.11034928138448201,0.3646851198216608,0.01937305754103571,0,0,0,0,0,0,0,0,0,1,0
1044,CE,0.004618403272253538,0.0038926676929546553,0.005361411434269644,0.004499812310872722,0.005896868363365034,0.0038045726090944728,0.01354352437797133,0.12192307647858576,0.09206382370514049,0.37062177572631005,0.04010216194271909,0.3996170883699977,0.5250312358872149,0.1942745171139817,0.18317283324885963,0.001546178245827834,0.3286382369980109,0.060139150261864345,0.6798272675264162,0.09021581811939076,0.8932456935539763,0.8509744379100118,0.7061906722759119,0.885030868107795,0.022644726884004845,0.5847314795279527,0.07935554694562831,0.8706949783561349,0.8822752859669547,0.9211637876114017,0.42538964437202487,0.404194766061445,0.8941061710094945,0.6934851695504604,0.003074589121003579,0.04264024662258658,0.04151088238976435,0.10436524593234825,0.37114991640349254,0.00211316594365574,1,0,0,0,0,0,0,0,0,0,0
1068,CF,0.005362486339648236,0.00450171487419841,0.004102110530749067,0.0033569435902446308,0.00430154349848898,0.005230182784166776,0.011908471102297783,0.11908409371109711,0.091117429846934,0.40754819440673357,0.03909594448106256,0.3518657556873639,0.49028789920144716,0.18465717197999176,0.12174353775975673,0.0008664272856769569,0.33311996930762633,0.06015691568675399,0.6849087186740701,0.11047844036621889,0.8975039271608762,0.842978214270473,0.6827112205731743,0.8827453684200459,0.012488738088403768,0.5878445115576187,0.04949631925610229,0.8683633188138673,0.8824926943085151,0.9218805215699231,0.6894524475834931,0.29800848748257813,0.7463555582786654,0.6315745494425681,0.015731072043733346,0.04585089262534092,0.041822085391062566,0.10886962870509238,0.35950213635519235,0.0023492986357405727,1,0,0,0,0,0,0,0,0,0,0
1082,CG,0.003920308072954888,0.0013495233592179254,0.003468239310577779,0.0016793675772678108,0.002537527281468739,0.003147731557356614,0.015366281097522302,0.11913719698588468,0.09082191243327119,0.05566114580505023,0.026337497831320507,0.36725730159921915,0.4891802716818619,0.18633606197105468,0.09275215408008111,0.002690981646411196,0.32530218956399726,0.060849351471617436,0.682879332571104,0.06569334737402395,0.8914315102926393,0.8564123295368636,0.6837958096517758,0.888747218788108,0.11218054979085396,0.5880162332851591,0.019346506522019892,0.8692324716707334,0.8830893228918891,0.9252371316300715,0.40350194892252045,0.3815624517236295,0.7424531749275163,0.6153866829952646,0.00257507940887101,0.04187197595196333,0.04102749257667867,0.1035635243493877,0.3507337915660413,0.0016820055897797347,0,0,0,0,0,1,0,0,0,0,0
1085,CGBD,0.00024353265196300152,3.778024366624374e-05,9.042008786751198e-05,0.0002912165360452445,7.74260596107332e-05,0.002029076264036432,0.010636982761209848,0.11855617397250316,0.08997946372779195,0.03937007874015747,0.02456929044724446,0.34668518657556874,0.48712324914548916,0.18212847347493408,0.07247845919918906,0.0018275903169917072,0.3252206435220051,0.061199725859230995,0.6808069336211207,0.06797194709441487,0.8900805511448844,0.8373124950757878,0.6774978569564012,0.881316800752706,0.10196765426317819,0.5877133724562871,0.008872530027121272,0.8689785413912924,0.8824150059563285,0.9211133132169015,0.38097495747898524,0.3041443450792834,0.7246913722874561,0.6159534164976289,0.0025674957335341383,0.041840821198508134,0.04102301728195411,0.10356031171044468,0.3669515140256363,0.0008153632814472526,0,0,0,0,0,1,0,0,0,0,0
1090,CGNX,0.0029072172755216542,0.0004038659047237798,0.0006367324123007684,0.0008838533132580493,0.0006899831442385986,0.0021566035742428998,0.010837840569981386,0.11884442433494535,0.09035521372383502,0.026880260657073034,0.02423714099388211,0.34180494031083414,0.4892480856116324,0.18248083310268803,0.06406487582361886,0.008880819210723447,0.4009138561019589,0.06987130508953149,0.6808084671549782,0.07277228617380775,0.8908174401403373,0.8386053494488958,0.6843178809366168,0.8824786479502573,0.026342987402874458,0.590892632750901,0.030730982823195148,0.8676617399800245,0.8809828898413438,0.9187902795986509,0.4813342221965946,0.38118387161466183,0.8142294043189204,0.7162731260316467,0.0026931924053157563,0.04198376273018447,0.04111226623949768,0.10398084825522275,0.39882964889466843,0.005061497977099549,0,0,0,0,0,0,0,0,0,1,0
1097,CHD,0.008219781711365273,0.0021627804777022337,0.003252980121616808,0.003933080806822528,0.00408444099930286,0.002351373146198801,0.011758073087731717,0.11988217465814473,0.09144141816218074,0.045071952212869935,0.024686519666078235,0.3485246640138148,0.4941306885551105,0.18519607494008605,0.08758236188545364,0.010573927176897393,0.3679006608935157,0.06378538200666166,0.6816623908877985,0.07270493028665678,0.8904099700189009,0.841521472464847,0.6905490089779778,0.8835628448908754,0.05606182200352548,0.5899930558833751,0.060538550949244485,0.868509848291589,0.8820079506761599,0.9202994235726298,0.39224655253368607,0.3352713815163426,0.8219705361166707,0.6967458640130538,0.01205190433171303,0.07466472277238857,0.05845439659913306,0.16401911718523954,0.3678803641092328,0.00542961004622945,0,0,0,1,0,0,0,0,0,0,0
1098,CHDN,0.0032820884960199476,0.000727393538588564,0.0009895773120825004,0.0010652342680184763,0.0012545384270446925,0.002376409688529616,0.010786115415943867,0.1184051547267139,0.09018026266979637,0.19549280477871298,0.02868208220799592,0.34794278849763494,0.48460283142235117,0.18356900254133993,0.12681196147997972,0.0031344417907398364,0.3451138202141896,0.06052442690770445,0.6827262352013835,0.13349607939451985,0.8992556610884779,0.8684405333574042,0.6655804355846444,0.8840968681557657,0.0072163475210897995,0.5879372941825359,0.07916182358259073,0.8772216037919757,0.8894458067841395,0.9283323231172615,0.42347645899045316,0.30998660575327536,0.6923683542556062,0.6483622486223358,0.0027490723038639986,0.04194615952339497,0.040996047006681496,0.1037392426652918,0.3837451235370612,0.009921622372379087,0,0,1,0,0,0,0,0,0,0,0
1103,CHGG,0.00039253579546068995,0.0003075804966449711,0.00047241663812969153,0.0007594276802784728,0.00039587234186506064,0.002206787605150937,0.010365071552998118,0.11853396250660644,0.08979246526447195,0.03638338311159381,0.025067514627287988,0.3357984833696223,0.4868293887831502,0.17984849941299683,0.06436898124683224,0.0012683964002287082,0.3271866686735731,0.061454994182577286,0.6807790402763342,0.10270622811960432,0.8919778397381206,0.8290660990112853,0.6765792495583333,0.8801937167613426,0.0,0.5879477384917081,0.005643807309828232,0.8688663468096476,0.8829798665050328,0.9241996867715904,0.47851319789848773,0.20339780127647958,0.7186944296687703,0.572740280956934,0.002914223022342366,0.04180983098307699,0.041019864221976794,0.10350333476538276,0.36089541148058707,0.0009980377899362247,0,0,0,1,0,0,0,0,0,0,0
1104,CHH,0.0024165327070135465,0.0005632160753252152,0.0006570172992909448,0.0008562721809982407,0.0010537162788522108,0.002271110900612154,0.010853092104955707,0.11867286161073666,0.09040533569159569,0.15829486831387454,0.028936078848802425,0.35535700878444326,0.49001664348236507,0.18830513047909142,0.12042574759249873,0.004231881834746527,0.351924750332018,0.06077660478204708,0.6812705009963185,0.25943023490776346,0.9168768307508312,0.8817481052621147,0.0,0.7527603712831972,0.017874921257889975,0.5885364488056627,0.08517370528219037,0.8770947408566236,0.8864126731284252,0.5146295717995615,0.5519573698583393,0.3937299248527764,0.7664173487029692,0.7822217393404364,0.0041087086188692015,0.04349676190081511,0.041197201335527185,0.10558154899265434,0.3676760170908416,0.11262501891985827,0,0,1,0,0,0,0,0,0,0,0
1121,CI,0.030639827025151698,0.072714999173499,0.10976873271740262,0.12014678026459268,0.14369667505728106,0.008491806063498863,0.01938300036251971,0.1329403039689658,0.10327292310651659,0.5919087700244364,0.04406841717992834,0.3954125685111495,0.5393173704255397,0.20816163185487233,0.3394830207805373,0.002405474659601938,0.33071112689624277,0.060090689376733085,0.7042010257919571,0.07738862868342239,0.890801307373795,0.834643407053409,0.6857900020178475,0.8819695002133643,0.020406806656222402,0.5878668316285076,0.18625209866976622,0.8684258436031227,0.8819047529121141,0.9201643818602276,0.38743269578884637,0.24795986368860615,0.7729852595768387,0.6218793513860281,0.004701942307744104,0.043917447171820084,0.042304930387532795,0.1087218768427116,0.361991454579231,0.0017238744472309949,0,0,0,0,0,0,1,0,0,0,0
1124,CIEN,0.002224050531509905,0.0014611730189911898,0.002264302289300825,0.002915141596630854,0.0033502653936931252,0.0020951187354043646,0.011208063347401754,0.11915947823493095,0.09048588725352147,0.03611186532717893,0.024012451657784054,0.34792401831969366,0.49223189852153565,0.18339282272746293,0.08646730866700457,0.005834606254714764,0.33596255128111435,0.062167814256532755,0.6798638886136923,0.0647060079808512,0.8895981373727104,0.8371489169224859,0.6845440374826944,0.8820242534611205,0.0,0.5860834615182126,0.026249515691592413,0.8681081339588117,0.8812823000862714,0.9194054050200874,0.36361498143917725,0.33441867284399085,0.8033768392412295,0.6623883460523595,0.0038140757045682446,0.04439083933256139,0.041909158190454376,0.12764162330689865,0.363849154746424,0.0019791207863455017,0,0,0,0,0,0,0,0,0,1,0
1127,CIGI,0.0017974596073178,0.0017940058310725179,0.00255940644725465,0.0023587862357659834,0.002858378233246983,0.00199040806077538,0.0097115879786467,0.11862807614697113,0.09008905824552793,0.026880260657073034,0.024071066267200937,0.3017118402282453,0.4897227831200261,0.18540334530935307,0.13106943740496707,0.020280306926429563,0.3387314994427122,0.06320764911203887,0.6809929448340246,0.06833501241155432,0.8900858103945612,0.7968391840548109,0.6814321031017188,0.8831326006906127,0.15804844170039908,0.5886855904091873,0.06872013431486504,0.8725125520792288,0.8838905257615708,0.9233810710485275,0.3325477357795395,0.07623728789543456,0.7354733809124694,0.6253975596266126,0.0028112938092423783,0.0384654739191646,0.0415087079876578,0.10978454044707281,0.3615084525357608,0.006524052803445326,0,0,0,0,0,0,0,0,1,0,0
1129,CINF,0.00592220260818112,0.002638344482937774,0.006049963654153581,0.005903950823937021,0.007417426977983276,0.0014678286582183837,0.015318052907376535,0.12061421691731551,0.09508226651195509,0.0002715177844148791,0.020036427319005328,0.40449733463473236,0.5040089176583509,0.20538420890669418,0.1146477445514445,1.0,0.3460065986186101,0.26023532249874015,0.6823101742561484,0.07369884032876242,0.8882609678395491,0.8400138507583483,0.682929240871475,0.8831801463627978,0.03208951381257277,0.5886028540257555,0.06809376210771019,0.8677271726710626,0.8810497805737679,0.9189259641991057,0.2951038294367538,0.323068125343491,0.7632436983288057,0.6793082613312689,0.0025484461519820595,0.041854272183770046,0.04103384327281258,0.103630613245464,0.36241872561768534,0.0013748498063877205,0,0,0,0,0,1,0,0,0,0,0
1149,CLB,0.0003874934495122843,0.00019601094287902154,0.00027963902562892,0.0006421765157991945,0.0006363243410066955,0.0019640951456982875,0.010400671351194567,0.1183783699114789,0.09008663294650411,0.013575889220743957,0.02343607466518468,0.3374502590284556,0.48196939048292897,0.184781534201552,0.06457171819564116,0.009116739940851472,0.35484991000215954,0.06969346256712707,0.6805326200196447,0.0862106070736824,0.890205850510391,0.835062190065783,0.610360153290081,0.8879951874436801,0.0074344500085866,0.5911885955689645,0.015336432907141935,0.868981761120598,0.8830157441554934,0.9281314774678354,0.36873404763790946,0.24710306252102365,0.5582534468321702,0.7457807533408962,0.0038287520172024976,0.04352547977181827,0.03620842668238042,0.1280102068242282,0.362790265651124,0.0049229530050952566,0,0,0,0,1,0,0,0,0,0,0
1194,CMCSA,0.07021992081765052,0.048878430212924664,0.073301923611802,0.07758742404697713,0.10182664033477837,0.007217396967600895,0.03416065555910056,0.13647371417598406,0.12423857868957024,0.03611186532717893,0.02426886712813916,0.3475613034011562,0.4921407362557451,0.18595832830469505,0.09548910288900153,0.006539760196863021,0.33274320600369484,0.061910355214109494,0.6994434872633498,0.06441687051405683,0.8897283317106847,0.8362639410789944,0.6831316822131478,0.8825791241510729,0.06679625747510716,0.5887308895702329,0.029155366137156146,0.8689753033234133,0.882265134163496,0.9212373415983833,0.3499320099465559,0.26911483688683163,0.7578432651488869,0.6429340151170438,0.0027570669950962236,0.042399417187660576,0.041279461747353724,0.1051517463358023,0.36310607467954675,0.0021161629476687386,0,1,0,0,0,0,0,0,0,0,0
1198,CMI,0.011768416256092132,0.011299856841709671,0.015115796221719676,0.015067055687235407,0.022040770950282992,0.004056901682781513,0.013948506741216268,0.12158947898312546,0.09577558568941555,0.48140103176758064,0.037874806784877445,0.39117050829641864,0.5142262164104439,0.21015142739983572,0.25017739483020784,0.0023762792839122394,0.33441376029620484,0.06013794416334752,0.6807374607865432,0.0936361845682734,0.8919891728628601,0.8413053763388867,0.6885707258903997,0.8845082820909577,0.03334123243646746,0.605296211574158,0.1521890740023247,0.8686351997962527,0.8816085514499916,0.9198656909278794,0.4237698054130509,0.3180169768313802,0.7964078015323119,0.7243027896419549,0.0029112358016023,0.04231113753833083,0.04127285649947359,0.10527323791215293,0.36193572357421516,0.0029198068418712633,0,0,0,0,0,0,0,1,0,0,0
1208,CMRE,0.00044729284919425757,0.00044724753438369936,0.0004833616575883041,0.000622060234751849,0.0004586601042534425,0.0024898644982957866,0.011098709707201901,0.11855965972592511,0.09007876654184425,0.12163996741786587,0.027187409667865342,0.3481492604549891,0.4865355284208112,0.1812372108870859,0.08200709579320832,0.00035305370446736913,0.3167940601900135,0.06017698768943889,0.681144560625441,0.09408467292145482,0.8922190253692306,0.8413362449903601,0.677446452520076,0.8813983579553021,0.010687022835614924,0.5876631063004566,0.006218519953506392,0.8690062507971585,0.8829204352806708,0.9212945922612397,0.4861622241732972,0.32924774499792675,0.7241185089060457,0.6220087091962822,0.010266304212898918,0.04972155857009893,0.04104333244318662,0.10437724726970446,0.3596507523685678,0.000518597820912,0,0,0,0,0,0,0,1,0,0,0
1210,CMS,0.005814742018642657,0.003459129150853185,0.004600413189420791,0.0052649595601501845,0.006409017177631043,0.0027667833838524447,0.012641136290574933,0.11982958199176859,0.09161039823547053,0.06299212598425197,0.025809966346568538,0.35332982956678427,0.4929326424624978,0.18498880457081904,0.08677141409021795,0.004437614752056647,0.34465370439347187,0.0616388967509394,0.677710014060418,0.06838922585086091,0.8904193143650581,0.8390088208226268,0.6842035207924473,0.8822784432494878,0.07187899370546738,0.5866114880805519,0.03589048172542943,0.8699727316765131,0.8834480232241123,0.9247434421508366,0.3585111927677136,0.26370908760600736,0.7454856162914143,0.612572735185075,0.005990173736246848,0.04869553077734119,0.04319933823397846,0.11265646696131433,0.36438788779490994,0.0021585391286305807,0,0,0,0,0,0,0,0,0,0,1
1214,CNA,0.0038443191040856512,0.004780677000174566,0.007485024913893389,0.008346450140654929,0.010074432596520255,0.002822747419650738,0.01238739215426794,0.11971895016929451,0.09245398050462396,0.08905783328808037,0.026239806815625696,0.3524377543359111,0.4926839913866725,0.18764186529743695,0.10238215914850482,0.0021902780845249104,0.32624354206843825,0.06055582361268658,0.6787379743686622,0.07085675045629505,0.8901843555562455,0.83367327427674,0.6799117820793849,0.8815558330110196,0.04284291471784982,0.5865761734549018,0.025203409531189463,0.8679919312291137,0.8812462603385637,0.9192191310305753,0.3407990318744622,0.2269069293251505,0.7315521157047052,0.6014962013662206,0.002561085477081057,0.041819352453123716,0.041025096026746706,0.10355320985259557,0.36344046070964153,0.001133650754741578,0,0,0,0,0,1,0,0,0,0,0
1215,CNC,0.012805713946349911,0.058185218600469685,0.07934770188648284,0.08322413319750797,0.069767806802357,0.003125149577999408,0.012631053742112404,0.12162181751584865,0.09330019896836848,0.0716806950855281,0.025067514627287988,0.34450784593437944,0.4941080839118536,0.1866262404880285,0.12062848454130767,0.004557759671772358,0.3296899636015832,0.06083372644796783,0.692552085192757,0.07002383741274536,0.8895146911648207,0.8315637889512955,0.6807306480995722,0.8818708175160881,0.0,0.5877915592117654,0.04225752292393129,0.868490307868659,0.8818893553265862,0.9201575481845943,0.3422184721621326,0.22582781264004279,0.7463022991311054,0.6212012234973796,0.002578745119992688,0.041845192586947175,0.04105065577026196,0.10369587421440725,0.3617871075608397,0.0012709193506638635,0,0,0,0,0,0,1,0,0,0,0
1223,CNHI,0.006299558633069611,0.009479155981983628,0.021041881063849775,0.019710939626508665,0.026253849152310674,0.003937119009669377,0.013262893445764257,0.1177054510002663,0.09356645462207003,0.04317132772196578,0.024491137634688617,0.34060364892259176,0.48612864484218804,0.18219065458571418,0.07095793208312215,0.001461920882787881,0.3246091356171347,0.061052236217389054,0.6753039858488085,0.110276372704766,0.892683720295244,0.8413833027351065,0.6720012424002376,0.8835823845624791,0.022085248486534682,0.5869314531737844,0.007962030220844634,0.871437198738176,0.8855736294660773,0.9300740487570611,0.395085916153681,0.2482509751672068,0.7117093120359912,0.6184522951630236,0.004090627702991251,0.04246858612332729,0.040914215481136655,0.10567959123675388,0.36160133754412044,0.002159222374406577,0,0,0,0,0,0,0,1,0,0,0
1224,CNI,0.027011863655614077,0.006885170498880681,0.009103406115066156,0.01059411684072755,0.01395293182864423,0.006969977019861073,0.018599922431929913,0.12460717469461069,0.10093198230961585,0.16291067064892747,0.030313522170099232,0.36177640964036334,0.4981995243413422,0.19213963231053136,0.11495184997465789,0.003483434077392002,0.3487459892266764,0.060697454494033076,0.6869384451867702,0.09406660182978016,0.8919848954970255,0.8395586292972066,0.6864710294543682,0.8836009052055206,0.037067942054151815,0.5889556595849502,0.07409918636187525,0.8684769998144577,0.8817042026706351,0.9202043130505039,0.4680107835615458,0.33203543093432,0.7968128140377918,0.7014789360279459,0.01842090240419443,0.05668442744441281,0.049684707280782565,0.15134513983515502,0.3704068363366153,0.003364813625642145,0,0,0,0,0,0,0,1,0,0,0
1229,CNO,0.0009506732179999056,0.00143868657841521,0.0025802400341382566,0.003130833247019125,0.0037649087372635375,0.0023345839354593128,0.011108588924270437,0.11905822288491856,0.09089704397911767,0.04968775454792288,0.02637657423759843,0.34871236579322773,0.49173459636988515,0.18545244351442505,0.08332488596046629,0.0023472316092261664,0.3257271874715512,0.060977783751820905,0.6804955163331509,0.057178577049385004,0.8925579086812522,0.8331893441015356,0.6799494979429186,0.8816321839148173,0.10810297206363167,0.6957874017216732,0.014897326617590082,0.870813618869912,0.8819656244148448,0.920300002687852,0.336716147373928,0.2194793436482754,0.7294279253590347,0.5960767599859635,0.002560201808567003,0.04181658081688732,0.04102470327968641,0.1035499311524804,0.3617871075608397,0.0012430617528277588,0,0,0,0,0,1,0,0,0,0,0
1233,CNS,0.0010919735596120281,0.00022707556946445568,0.00035119049967687754,0.0005975882130220315,0.0003957826223647512,0.0021129290443408742,0.01072275668140533,0.11867489893829823,0.09017267306556859,0.07901167526472984,0.026454727050154274,0.3522786996020722,0.49055915492052926,0.18592152123252062,0.08798783578307147,0.0040201488482045165,0.34820972520561544,0.06143466000210634,0.6807506815940582,0.10497168752782536,0.8954725281655542,0.8692384259807089,0.6998140845879716,0.8889384821458892,0.0727419209386069,0.589019272606128,0.04131473589048173,0.8681022962201349,0.8810863754800381,0.9191800524562076,0.6933892907314507,0.74818841654305,0.9300226227076576,1.0,0.002871017309364337,0.04230439240091766,0.041122007643303905,0.10435903919616694,0.3814229983280699,0.008112335670097814,0,0,0,0,0,1,0,0,0,0,0
1274,COP,0.050052800039676305,0.03159606231316383,0.028853452451371112,0.014300415467715452,0.030448235791773904,0.020285490239097006,0.023943673117070588,0.11394737309222379,0.10876938882896936,0.3407548194406733,0.03730819889384755,0.35869810045799233,0.4812686465419668,0.1933418004522801,0.14951849974657883,0.0016352624019221617,0.3347653894278361,0.060205172550867825,0.6993029340250364,0.09650291190999938,0.8939389622172111,0.837744496026973,0.6724315228472554,0.8832213405144609,0.03537053384187247,0.5883800101266169,0.07475784579620304,0.8680282017285628,0.8815400479759467,0.919862207883594,0.6124798092185555,0.31704614319998703,0.6803582276637876,0.7085717401975136,0.0032167059528460658,0.04222090077824607,0.04095425783734266,0.10432115141911912,0.35745866617128,0.0026661116255972048,0,0,0,0,1,0,0,0,0,0,0
